국가서지번호,출처기관제어번호,자료유형,표제와 책임표시사항,제목,부제목,저자,발행처,발행지역,발행지코드,내용유형,크기,가격,본문언어,분야
NBC202232725,KMU202201777,시청각자료,때늦은 사랑 [녹음자료] / 홍세호,때늦은 사랑,No data,홍세호(KAC202057841),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232725,T16672849,시청각자료,때로는 행복 대신 불행을 택하기도 한다 [녹음자료] : 김진명 에세이 / 김진명 원작,때로는 행복 대신 불행을 택하기도 한다,김진명 에세이,김진명,오디언소리,서울,ulk,spoken word,No data,No data,kor,기타 언어권 문학
NBC202232725,KMU202203077,시청각자료,땡겨줘 [녹음자료] / 은설아,땡겨줘,No data,은설아(KAC202286316),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232725,KMU202202268,시청각자료,떠나갑니다내인생 : [녹음자료] ; 제1집 / 곽윤택,떠나갑니다내인생,제1집,곽윤택(KAC202251366),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232725,KMU202206083,시청각자료,떠나버려 [녹음자료] / 고효진,떠나버려,No data,고효진(KAC202003501),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232725,KMU202205627,시청각자료,떠나버린여인 [녹음자료] / 완박,떠나버린여인,No data,완박(KAC202300238),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232725,KMU202300115,시청각자료,떠나보낼 준비해 둘걸 그랬어 [녹음자료] / 임한별,떠나보낼 준비해 둘걸 그랬어,No data,임한별(KAC2018K7628),카카오엔터테인먼트 [배포],[성남],ggk,performed music,12 cm,No data,kor,음악
NBC202232725,KMU202205518,시청각자료,떠나지말아요 [녹음자료] : 혜화동 소년 다이어리 vol.71 / 혜화동소년,떠나지말아요,혜화동 소년 다이어리 vol.71,정현우(KAC201724028),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232725,KMU202202076,시청각자료,떠난 후에야 [녹음자료] / 한효민,떠난 후에야,No data,한효민(KAC202250194),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232726,T16039129,시청각자료,떠오르는 메타버스 산업기술 [비디오녹화자료] /  선영학 강연,떠오르는 메타버스 산업기술,No data,선영학,우전미디어,서울  ,ulk,moving image,12 cm,33000.0,kor,사회과학
NBC202232726,KMU202201570,시청각자료,또 나를 웃게 해 [녹음자료] / 설레인,또 나를 웃게 해,No data,설레인(KAC2018K3173),루미넌트엔터테인먼트 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232726,KMU202204809,시청각자료,또 다른 하루 [녹음자료] / 수후,또 다른 하루,No data,수후(KAC202006327);태평동 문화벨트,NHN벅스 [배포],[성남],ulk,performed music,12 cm,No data,kor,음악
NBC202232726,KMU202205163,시청각자료,또 한 번의 이별 [녹음자료] / 다니엘,또 한 번의 이별,No data,다니엘(KAC2021E6683);문연대(KAC202003920),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232726,KMU202205259,시청각자료,또르르 [녹음자료] : 2022 / 지연,또르르,2022,지연(KAC201704685),NHN벅스 [배포],[성남],ggk,performed music,12 cm,No data,kor,음악
NBC202232726,KMU202300465,시청각자료,똑똑 내 사랑 [녹음자료] / 몽이,똑똑 내 사랑,No data,몽이(KAC202304379),오감엔터테인먼트 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232726,KMU202300395,시청각자료,똑똑똑꽃신 : [녹음자료] ; 1st album / 정다운,똑똑똑꽃신,1st album,정다운(KAC202304213),파라솔뮤직 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232726,T16238268,시청각자료,똥글똥글하게 살고 싶어서 [녹음자료]: 조혜영 에세이/ 조혜영 원작 ; 김현 연출,똥글똥글하게 살고 싶어서,조혜영 에세이,조혜영;김현,오디언소리 [공급],서울,ulk,spoken word,No data,20000.0,kor,한국문학
NBC202232726,KMU202300041,시청각자료,뚜뚜아리 [녹음자료] / 누나둘,뚜뚜아리,No data,누나둘,오감엔터테인먼트 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232726,T16695004,시청각자료,뜨거운 피 [비디오녹화자료]= Hot Blooded /  천명관 감독,뜨거운 피,No data,천명관;정우;김갑수;최무성;지승현;이홍내,고래픽처스 [공급]아이브엔터테인먼트 [제작]스튜디오 디에이치엘 [판매],서울,ulk,moving image,12 cm,No data,kor,"오락,스포츠"
NBC202232727,KMU202206088,시청각자료,라 에스메랄다 [녹음자료] : 'la esmeralda’ 주제에 의한 3개의 변주곡 / 김한나,라 에스메랄다,'la esmeralda’ 주제에 의한 3개의 변주곡,김한나(KAC202266667),RIAK [배포],[서울],ulk,performed music,12 cm,No data,zxx,음악
NBC202232727,KMU202204945,시청각자료,라떼는 마리아 [녹음자료] / 김세웅,라떼는 마리아,No data,김세웅(KAC2022E3706),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232727,T16583066,시청각자료,라라와 크리스마스 요정 [비디오녹화자료] = Christmas at Cattle Hill / Will Ashurst 감독,라라와 크리스마스 요정,No data,Ashurst Will;Andreassen Marit;Frogner Charlotte,미디어포유 [제작·판매] 디씨드 [제공],서울,ulk,moving image,12 cm,25300.0,nor,"오락,스포츠"
NBC202232727,KVM202201765,시청각자료,라스트 나잇 인 소호 [비디오녹화자료] / directed by Edgar Wright,라스트 나잇 인 소호,No data,Wright Edgar(KAC201228725);Bevan Tim(KAC2020L5044);Fellner Eric(KAC2020L8144);Park Nira(KAC2020O3743);Wilson-Cairns Krysty;McKenzie Thomasin(KAC202229088);Taylor-Joy Anya(KAC2020P4550),유니버설 픽쳐스 [공급] 해리슨 앤 컴퍼니 [제조 및 판매],[서울],ulk,moving image,12 cm,20000.0,eng,"공연예술,매체예술"
NBC202232727,KVM202201778,시청각자료,라스트 나잇 인 소호 [비디오녹화자료] / directed by Edgar Wright,라스트 나잇 인 소호,No data,Wright Edgar(KAC201228725);Bevan Tim(KAC2020L5044);Fellner Eric(KAC2020L8144);Park Nira(KAC2020O3743);Wilson-Cairns Krysty;McKenzie Thomasin(KAC202229088);Taylor-Joy Anya(KAC2020P4550),유니버설 픽쳐스 [공급] 해리슨 앤 컴퍼니 [제조 및 판매],[서울],ulk,moving image,12 cm,29000.0,eng,"공연예술,매체예술"
NBC202232727,KVM202300459,시청각자료,라스트 듀얼 [비디오녹화자료] : 최후의 결투 / directed by Ridley Scott,라스트 듀얼,최후의 결투,Scott Ridley(KAC200103605);Jager Eric;Affleck Ben(KAC201114910);Damon Matt(KAC2020K7258);Fox Jennifer;Holofcener Nicole(KAC201202328);Walsh Kevin J(KAC2020M2254);Driver Adam(KAC2020L0941);Comer Jodie,SM Life Design Group,[파주],ggk,moving image,12 cm,20000.0,eng,"공연예술,매체예술"
NBC202232727,T16159812,시청각자료,라스트 프론티어 [비디오녹화자료] / Vadim Shmelyov 감독,라스트 프론티어,No data,Shmelyov Vadim;Gubin Artyom;Konstantinova Lubov;Yudin Igor,미디어포유 [제작] 풍경소리 [제공] 미디어줌 [판매],서울,ulk,moving image,12 cm,25300.0,rus,"오락,스포츠"
NBC202232727,KVM202300370,시청각자료,라스푸틴 [비디오녹화자료] : 미친 수도사 / directed by Don Sharp,라스푸틴,미친 수도사,Sharp Don(KAC2020M6057);Keys Anthony Nelson;Hinds Anthony(KAC2020Q9072);Lee Christopher(KAC2020L7960);Shelley Barbara;Pasco Richard(KAC2020P9204),스타비젼 [제작],[서울],ulk,moving image,12 cm,22000.0,eng,"공연예술,매체예술"
NBC202232727,T16375325,시청각자료,라이더스 오브 저스티스 [비디오녹화자료] /  Anders Thomas Jensen 감독,라이더스 오브 저스티스,No data,Jensen Anders Thomas ;Mikkelsen Mads ;Kaas Nikolaj Lie ;Gadeberg Andrea Heick ;Brygmann Lars ;Bro Nicolas ;옌센 앤더스 토마스 ;미켈슨 매즈 ;카스 니콜라이 리 ;가데베르크 안드레아 하이크 ;브리히만 라스 ;브로 니콜라스,"스튜디오 산타클로스 [제공]  티미디어, 콘텐츠게이트 [제작]",서울  ,ulk,moving image,12 cm,No data,dan,"공연예술,매체예술"
NBC202232727,T16645900,시청각자료,라이브 하드 [비디오녹화자료] : 뮤지션을 찾습니다 /  황욱 감독,라이브 하드,뮤지션을 찾습니다,황욱;Lyon Chris;이재호;이성식;공민정;이규복,미디어허브,서울  ,ulk,moving image,12 cm,25300.0,kor,"오락,스포츠"
NBC202232728,KMU202202301,시청각자료,라이브피크닉 [녹음자료] / 이프로,라이브피크닉,No data,이프로(KAC201756257),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232728,KVM202200989,시청각자료,"라이브하드 [비디오녹화자료] = Live hard / written and directed by Hwang, Wook",라이브하드,No data,황욱(KAC201615428);최영빈;박민우;이재호;Lyon Chris(KAC202102759);이성식(KAC2020R5793);공민정(KAC2018D6806);이규복,Kt Alpha [제공] 미디어허브 [제작] 미디어룩 [판매],[서울],ulk,moving image,12 cm,25300.0,kor,"공연예술,매체예술"
NBC202232728,T16598115,시청각자료,라이온 킹 [비디오녹화자료] : 잃어버린 세계를 찾아서 / Jason Wright 감독,라이온 킹,잃어버린 세계를 찾아서,Wright Jason;Schrock Kj;Taylor Sarah,미디어허브,서울,ulk,moving image,12 cm,No data,eng,"공연예술,매체예술"
NBC202232728,T16537313,시청각자료,라이즈 오브 더 솔져 : 오리진스 [비디오녹화자료] / 닉 네버른.,라이즈 오브 더 솔져 : 오리진스,No data,Nevern Nick;존스 비니;페어브라스 크레이그;스톤 테리,엘티씨[제작·판매],서울,ulk,moving image,12 cm,25300.0,kor,"오락,스포츠"
NBC202232728,T16680150,시청각자료,라이프 에즈어 하우스 [비디오녹화자료] / Irwin Winkler 감독,라이프 에즈어 하우스,No data,Winkler Irwin;Cowan Rob;Andrus Mark;Kline Kevin;Malone Jena Malone,다온미디어,서울,ulk,moving image,12 cm,No data,kor,"공연예술,매체예술"
NBC202232728,T16291109,시청각자료,라이프 오브 뮤직 [비디오녹화자료] / Ben Verbong 감독,라이프 오브 뮤직,No data,Verbong Ben;Bennett Eliza;MacFadyen Matthew;Trapp Agathe.,아트시네마 [제작],서울,ulk,moving image,12 cm,22000.0,eng,"오락,스포츠"
NBC202232728,T16537092,시청각자료,"라임크라임 [비디오녹화자료] / 이승환, 유재욱 감독",라임크라임,No data,이승환;유재욱;이민우;장유상,비디오여행 [제작·판매]  kt alpha [제공],서울,ulk,moving image,12 cm,25300.0,kor,"오락,스포츠"
NBC202232728,KMU202201636,시청각자료,라코니 [녹음자료] = Rockony : vol.1 / 낙원,라코니,vol.1,낙원(KAC2018J4011);차진영(KAC201705619),3.14 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232728,KMU202205428,시청각자료,라푼젤 [녹음자료] / 소녀세상,라푼젤,No data,소녀세상,빅밴드 [배포],[안양],ggk,performed music,12 cm,No data,kor,음악
NBC202232728,KMU202204665,시청각자료,라희라의 선율 [녹음자료] / 라희라,라희라의 선율,No data,라희라(KAC2020K2537),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232729,KMU202204624,시청각자료,락쿵 final [녹음자료] / 다날엔터테인먼트[편],락쿵 final,No data,댄디남(KAC201994993);다날엔터테인먼트(KAB202224065);뉴클리어이디엇츠(KAB202007810);바투(KAB201804085);투 데이 올드 스니커즈;스위스탄산수(KAB202100405);행락객,다날엔터테인먼트 [배포],[성남],ggk,performed music,12 cm,No data,kor,음악
NBC202232729,KMU202204623,시청각자료,락쿵 semi final [녹음자료] : part 2 / 다날엔터테인먼트[편],락쿵 semi final,part 2,다날엔터테인먼트(KAB202224065);갈릭스(KAB201803279);아웃오브캠퍼스(KAB201803139);델라포엠;스위스탄산수(KAB202100405);사선;뉴클리어이디엇츠(KAB202007810);행락객;CLYM;그런(KAB202100389),다날엔터테인먼트 [배포],[성남],ggk,performed music,12 cm,No data,kor,음악
NBC202232729,KMU202204622,시청각자료,락쿵 semi final [녹음자료] : part 1-2 / 다날엔터테인먼트[편],락쿵 semi final,part 1-2,댄디남(KAC201994993);다날엔터테인먼트(KAB202224065);파이커(KAB202011685);투 데이 올드 스니커즈;동이혼;홍삼캔디(KAB202003229),다날엔터테인먼트 [배포],[성남],ggk,performed music,12 cm,No data,kor,음악
NBC202232729,KMU202204621,시청각자료,락쿵 semi final [녹음자료] : part 1-1 / 다날엔터테인먼트[편],락쿵 semi final,part 1-1,다날엔터테인먼트(KAB202224065);바투(KAB201804085);국악인가요;어텐션 24;스모킹구스(KAB201803516);어텐션24(KAB201803932),다날엔터테인먼트 [배포],[성남],ggk,performed music,12 cm,No data,kor,음악
NBC202232729,KMU202202825,시청각자료,랄랄라 추억의 동요 4 [녹음자료] / 박소희,랄랄라 추억의 동요 4,No data,박소희(KAC202262844),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232729,KMU202204810,시청각자료,랄랄라 추억의 동요 5 [녹음자료] / 박소희,랄랄라 추억의 동요 5,No data,박소희(KAC202262844),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232729,KJM202200011,시청각자료,랄랄라 추억의 동요 6 [녹음자료] / 박소희,랄랄라 추억의 동요 6,No data,박소희(KAC202262844),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232729,KMU202201537,시청각자료,람팜팜 [녹음자료] : Rum pum pum / 이진아,람팜팜,Rum pum pum,이진아(KAC201805986);쏠(KAC2018L8671),카카오엔터테인먼트 [배포],[성남],ggk,performed music,12 cm,No data,kor,음악
NBC202232729,KMU202300072,시청각자료,러브 드라이브 [녹음자료] / 스윗소로우 ; feat. Meenoi,러브 드라이브,No data,미노이(KAC202004387);스윗소로우(KAB201731622),YG Plus [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232729,KVM202201779,시청각자료,러브 스토리 [비디오녹화자료] / directed by Arthur Hiller,러브 스토리,No data,Hiller Arthur(KAC201309989);Minsky Howard G.;Segal Erich(KAC199624776);MacGraw Ali(KAC2020M2203);O'Neal Ryan(KAC2020L7085),파라마운트 픽쳐스 [공급] 해리슨 앤 컴퍼니 [제조 및 판매],[서울],ulk,moving image,12 cm,29000.0,eng,"공연예술,매체예술"
NBC202232730,T16596791,시청각자료,러브 앤 위시 [비디오녹화자료] / 장재혁 감독,러브 앤 위시,No data,장재혁;최영재;최예빈;유재상,엘티씨,서울,ulk,moving image,12 cm,No data,kor,"공연예술,매체예술"
NBC202232730,KMU202204963,시청각자료,러브노트! [녹음자료] / 나히,러브노트!,No data,나히(KAC2021A3057),지니뮤직 Stone Music Entertainment [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232730,T16364377,시청각자료,럭키 드로우 [녹음자료] : 나만의 길을 찾을 때까지 인생의 레버를 당기는 법 / 드로우앤드류 원작,럭키 드로우,나만의 길을 찾을 때까지 인생의 레버를 당기는 법,드로우앤드류;진양욱,오디언소리 [공급],서울,ulk,spoken word,No data,250000.0,kor,경제학
NBC202232730,T16585021,시청각자료,런던의 독수리 [비디오녹화자료] = Eagles over London / Enzo G. Castellari 감독,런던의 독수리,No data,Castellari Enzo G;Stafford Frederick;Johnson Van,아트시네마 [수입·제조],서울,ulk,moving image,12 cm,22000.0,eng,"오락,스포츠"
NBC202232730,T16389018,시청각자료,레 미제라블 [비디오녹화자료] / Ladj Ly [감독],레 미제라블,No data,Ly Ladj;Volpeliere Flora;Bonnard Damien;Manenti Alexis;Zonga Djebril;Perica Issa,인조인간 [제작·판매] 영화사 진진 [공급],[서울],ulk,moving image,12 cm,No data,fre,"오락,스포츠"
NBC202232730,T16239458,시청각자료,레고 배트맨 무비 [비디오녹화자료] / Chris McKay 감독,레고 배트맨 무비,No data,McKay Chris;Arnett Will;Fiennes Ralph;Dawson Rosario;Cera Michael;Galifianakis Zach;Carey Mariah;Slate Jenny;Williams Billy Dee;Tatum Channing,워너브라더스 엔터테인먼트,서울,ulk,moving image,12 cm,No data,eng,"오락,스포츠"
NBC202232730,T16563935,시청각자료,레드 [비디오녹화자료] / 三島有紀子 감독,레드,No data,삼도유기자;하범;처부목총;도본리생,미디어포유 [제작·판매]  엔케이컨텐츠 [제공],서울,ulk,moving image,12 cm,25300.0,jpn,"오락,스포츠"
