국가서지번호,출처기관제어번호,자료유형,표제와 책임표시사항,제목,부제목,저자,발행처,발행지역,발행지코드,내용유형,크기,가격,본문언어,분야
NBC202229674,KMO202308508,공공간행물,2022 유초등 복직교사 직무연수 1기 : 2022. 2. 4(금) ~ 2022. 2. 11(금) / 충청남도교육청교육연수원 [편],2022 유초등 복직교사 직무연수 1기,2022. 2. 4(금) ~ 2022. 2. 11(금),충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,No data,hck,text,26 cm,No data,kor,교육학
NBC202229674,KMO202312256,공공간행물,2022 유초등 복직교사 직무연수 2기 / 충청남도교육청교육연수원 [편],2022 유초등 복직교사 직무연수 2기,No data,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,No data,hck,text,26 cm,No data,kor,교육학
NBC202229674,KMO202312856,공공간행물,2022 유치원 1급 정교사 자격연수 : 2022. 7. 25.(월) ~ 08. 12.(금) / 충청남도교육청교육연수원 [편],2022 유치원 1급 정교사 자격연수,2022. 7. 25.(월) ~ 08. 12.(금),충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,No data,hck,text,26 cm,No data,kor,교육학
NBC202229674,KMO202317870,공공간행물,"2022 이응노의집 창작스튜디오 제5기 입주예술가 : 홍성 원도심탐구 자연·생태·환경 함께한 시간 / [편]: 홍성군 ; 참여작가: 권하얀, 나광호, 장동욱, 정민기, 한민경 ; 사진촬영: 곽유영",2022 이응노의집 창작스튜디오 제5기 입주예술가,홍성 원도심탐구 자연·생태·환경 함께한 시간,권하얀;나광호;장동욱;정민기;한민경;곽유영;충청남도.홍성군(KAB201911480),홍성군,No data,hck,text,21 cm,No data,kor,예술
NBC202229674,KMO202304764,공공간행물,2022 인도네시아 무역·투자 FAQ / KOTRA [편],2022 인도네시아 무역·투자 FAQ,No data,KOTRA(KAB201400378),KOTRA,서울,ulk,text,21 cm,No data,kor,경제학
NBC202229675,KMO202314054,공공간행물,2022 인천광역시 다문화·외국인가구 통계 보고서 = 2022 Incheon metropolitan city multiculture and foreigner household statistics / 인천광역시 [편],2022 인천광역시 다문화·외국인가구 통계 보고서,No data,인천광역시(KAB201400153),인천광역시,인천,ick,text,26 cm,No data,kor,통계학
NBC202229675,KMO202239851,공공간행물,2022 일반·융합형 우리동네키움센터 운영매뉴얼 / 서울특별시 [편],2022 일반·융합형 우리동네키움센터 운영매뉴얼,No data,서울특별시(KAB201400241),서울특별시,서울,ulk,text,26 cm,No data,kor,"사회학,사회문제"
NBC202229675,KMO202240638,공공간행물,2022 일반현황 = Wonju status report / 원주시 [편],2022 일반현황,No data,강원도.원주시(KAB201400244),원주시,No data,gak,text,23 cm,No data,kor,행정학
NBC202229675,KMO202311252,공공간행물,2022 임실군 사회조사 보고서 = 2022 Imsil social survey / 용역수행기관: 전주대학교 산학협력단 ; 연구책임: 전대성 ; 참여 연구원: 신가영,2022 임실군 사회조사 보고서,No data,전대성(KAC2018C6690);신가영;전주대학교.산학협력단(KAB201801549),임실군청 행정지원과,임실,jbk,text,26 cm,No data,kor,"사회학,사회문제"
NBC202229675,KMO202267457,공공간행물,2022 장애인 건강정보 자료집 多(다)있소 / 보건복지부 국립재활원 [편],2022 장애인 건강정보 자료집 多(다)있소,No data,국립재활원(KAB201400223),보건복지부 국립재활원,서울,ulk,text,26 cm,No data,kor,"사회학,사회문제"
NBC202229675,KMO202250577,공공간행물,2022 장애인보조기기 교부사업 품목 정보 안내서 / 보건복지부 국립재활원 공공재활의료지원과 [편],2022 장애인보조기기 교부사업 품목 정보 안내서,No data,보건복지부.국립재활원.공공재활의료지원과,보건복지부 국립재활원 공공재활의료지원과,서울,ulk,text,26 cm,No data,kor,의학
NBC202229675,KMO202316848,공공간행물,2022 전라북도 신품종 신기술 적용 농식품 시장테스트 / 전라북도농업기술원 자원경영과 경영유통 [편],2022 전라북도 신품종 신기술 적용 농식품 시장테스트,No data,전라북도농업기술원.자원경영과.경영유통,전라북도농업기술원 자원경영과 경영유통,익산,jbk,text,26 cm,No data,kor,"농업,농학"
NBC202229675,KMO202256509,공공간행물,2022 전주유아교육계획 / 전라북도전주교육지원청 [편],2022 전주유아교육계획,No data,전라북도전주교육지원청(KAB202005467),전라북도전주교육지원청,No data,jbk,text,29 cm,No data,kor,교육학
NBC202233995,CNTS-00127316370,공공간행물,2022 정부지원 환경사업 종합안내서 [전자자료] . 상 / 환경부 녹색전환정책관실 녹색산업혁신과,2022 정부지원 환경사업 종합안내서,No data,환경부 녹색전환정책관실 녹색산업혁신과,환경부,세종,sjk,text,No data,No data,kor,물리학
NBC202229675,KMO202317450,공공간행물,2022 정읍교육계획 / 전라북도정읍교육지원청 [편],2022 정읍교육계획,No data,전라북도정읍교육지원청(KAB202005471),전라북도정읍교육지원청,정읍,jbk,text,30 cm,No data,kor,교육학
NBC202229675,KMO202308517,공공간행물,2022 제22기 6급 핵심인력 양성과정 : 1단계 : 직무교과1 / 충청남도교육청교육연수원 [편],2022 제22기 6급 핵심인력 양성과정,1단계 :직무교과1,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229676,KMO202308536,공공간행물,2022 제22기 6급 핵심인력 양성과정 : 2단계 : 리더십교과 / 충청남도교육청교육연수원 [편],2022 제22기 6급 핵심인력 양성과정,2단계 :리더십교과,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229676,KMO202308535,공공간행물,2022 제22기 6급 핵심인력 양성과정 : 2단계 : 직무교과 / 충청남도교육청교육연수원 [편],2022 제22기 6급 핵심인력 양성과정,2단계 :직무교과,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229676,KMO202308516,공공간행물,2022 제22기 6급 핵심인재 양성과정 : 1단계 : 리더십·소양·자기개발 / 충청남도교육청교육연수원 [편],2022 제22기 6급 핵심인재 양성과정,1단계 :리더십·소양·자기개발,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229676,KMO202308518,공공간행물,2022 제22기 6급 핵심인재 양성과정 : 1단계 : 직무교과2 / 충청남도교육청교육연수원 [편],2022 제22기 6급 핵심인재 양성과정,1단계 :직무교과2,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229676,KMO202308534,공공간행물,2022 제22기 6급 핵심인재 양성과정 : 2단계 : 소양·자기개발 / 충청남도교육청교육연수원 [편],2022 제22기 6급 핵심인재 양성과정,2단계 :소양·자기개발,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229676,KMO202312864,공공간행물,2022 제23기 6급 핵심인재 양성과정 : 2단계 : 직무교과2 / 충청남도교육청교육연수원 [편],2022 제23기 6급 핵심인재 양성과정,2단계 :직무교과2,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229676,KMO202312275,공공간행물,2022 제23기 6급 핵심인재 양성과정 : 2단계 : 소양·자기개발 / 충청남도교육청교육연수원 [편],2022 제23기 6급 핵심인재 양성과정,2단계 :소양·자기개발,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229676,KMO202312276,공공간행물,2022 제23기 6급 핵심인재 양성과정 : 2단계 : 직무교과 1 / 충청남도교육청교육연수원 [편],2022 제23기 6급 핵심인재 양성과정,2단계 :직무교과 1,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229676,KMO202312862,공공간행물,2022 제23기 6급 핵심인재 양성과정 : 1단계 : 리더십·소양·자기개발 / 충청남도교육청교육연수원 [편],2022 제23기 6급 핵심인재 양성과정,1단계 :리더십·소양·자기개발,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229676,KMO202312274,공공간행물,2022 제23기 6급 핵심인재 양성과정 : 2단계 : 리더십교과 / 충청남도교육청교육연수원 [편],2022 제23기 6급 핵심인재 양성과정,2단계 :리더십교과,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,"사회학,사회문제"
NBC202229677,KMO202312277,공공간행물,2022 제23기 6급 핵심인재 양성과정 : 2단계 : 직무교과 2 / 충청남도교육청교육연수원 [편],2022 제23기 6급 핵심인재 양성과정,2단계 :직무교과 2,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229677,KMO202312863,공공간행물,2022 제23기 6급 핵심인재 양성과정 : 1단계 : 직무교과1 / 충청남도교육청교육연수원 [편],2022 제23기 6급 핵심인재 양성과정,1단계 :직무교과1,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229677,KMO202312865,공공간행물,2022 제23기 6급 핵심인재 양성과정 : 1단계 : 직무교과3 / 충청남도교육청교육연수원 [편],2022 제23기 6급 핵심인재 양성과정,1단계 :직무교과3,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229677,KMO202268594,공공간행물,2022 조사활동보고 / 대통령소속 군사망사고진상규명위원회 [편],2022 조사활동보고,No data,군사망사고진상규명위원회(KAB201915062),대통령소속 군사망사고진상규명위원회,서울,ulk,text,26 cm,No data,kor,"국방,군사학"
NBC202229677,KMO202255576,공공간행물,2022 조세수첩 = Tax statistics 2022 / 국회예산정책처 [편],2022 조세수첩,No data,국회.예산정책처(KAB201700156),국회예산정책처,서울,ulk,text,16 cm,No data,kor,경제학
NBC202229677,KMO202254677,공공간행물,2022 주요업무 추진계획 / 제주특별자치도 축산진흥원 [편],2022 주요업무 추진계획,No data,제주특별자치도.축산진흥원(KAB202008241),제주특별자치도 축산진흥원,No data,jjk,text,30 cm,No data,kor,"농업,농학"
NBC202229677,KMO202261710,공공간행물,2022 주요업무계획 / 대전광역시교육청 [편],2022 주요업무계획,No data,대전광역시교육청(KAB201400145),대전광역시교육청,대구,tjk,text,30 cm,No data,kor,교육학
NBC202229677,KMO202305878,공공간행물,2022 중독동료지원가 활동수기집 / 보건복지부 국립정신건강센터 [편],2022 중독동료지원가 활동수기집,No data,국립정신건강센터(KAB202000026),보건복지부 국립정신건강센터,서울,ulk,text,22 cm,No data,kor,"사회학,사회문제"
NBC202229677,KMO202305306,공공간행물,2022 중등 과정중심평가(교과별) 직무연수 : 2022. 4. 25.(월) ~ 2022. 4. 28.(목) / 대전교육연수원 [편],2022 중등 과정중심평가(교과별) 직무연수,2022. 4. 25.(월) ~ 2022. 4. 28.(목),대전교육연수원(KAB201914334),대전교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229677,KMO202312263,공공간행물,2022 중등 교감 교육과정 수업혁신 직무연수 / 충청남도교육청교육연수원 [편],2022 중등 교감 교육과정 수업혁신 직무연수,No data,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,No data,hck,text,26 cm,No data,kor,교육학
NBC202229678,KMO202312857,공공간행물,2022 중등 교감 자격연수. 상 / 충청남도교육청교육연수원 [편],2022 중등 교감 자격연수,No data,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,No data,hck,text,26 cm,No data,kor,교육학
NBC202229678,KMO202312857,공공간행물,2022 중등 교감 자격연수. 하 / 충청남도교육청교육연수원 [편],2022 중등 교감 자격연수,No data,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,No data,hck,text,26 cm,No data,kor,교육학
NBC202229678,KMO202308509,공공간행물,2022 중등 교사 교육과정 전문가되기 직무연수 / 충청남도교육청교육연수원 [편],2022 중등 교사 교육과정 전문가되기 직무연수,No data,충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229678,KMO202312854,공공간행물,2022 중등 국어 1급 정교사 자격연수: 2022. 7. 15.(금) ~ 2022. 8. 4.(목). 1 / 충청남도교육청교육연수원 [편],2022 중등 국어 1급 정교사 자격연수,2022. 7. 15.(금) ~ 2022. 8. 4.(목),충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,No data,hck,text,26 cm,No data,kor,교육학
NBC202229678,KMO202312854,공공간행물,2022 중등 국어 1급 정교사 자격연수: 2022. 7. 15.(금) ~ 2022. 8. 4.(목). 2 / 충청남도교육청교육연수원 [편],2022 중등 국어 1급 정교사 자격연수,2022. 7. 15.(금) ~ 2022. 8. 4.(목),충청남도교육연수원(KAB201500509),충청남도교육청교육연수원,No data,hck,text,26 cm,No data,kor,교육학
NBC202229678,KMO202305299,공공간행물,2022 중등 복직(예정)교사 직무연수(1기) : 2022. 1. 17.(월) ~ 1. 20.(목) / 대전교육연수원 [편],2022 중등 복직(예정)교사 직무연수(1기),2022. 1. 17.(월) ~ 1. 20.(목),대전교육연수원(KAB201914334),대전교육연수원,공주,hck,text,26 cm,No data,kor,교육학
NBC202229678,KMO202305312,공공간행물,2022 중등 복직(예정)교사 직무연수(2기) : 2022. 8. 10.(수) ~ 8. 16.(화) / 대전교육연수원 [편],2022 중등 복직(예정)교사 직무연수(2기),2022. 8. 10.(수) ~ 8. 16.(화),대전교육연수원(KAB201914334),대전교육연수원,공주,hck,text,26 cm,No data,kor,교육학
